site,date,start_hour,value,variable,units,quality,prelim,name 
3135,2015-10-04,5,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,6,0.0050,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,7,0.0052,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,8,0.0070,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,9,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,10,0.0021,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,11,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,12,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,13,0.0021,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,14,0.0015,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,15,0.0016,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,16,0.0021,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,17,0.0018,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,18,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,19,0.0019,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,20,0.0016,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,21,0.0020,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,22,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-04,23,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,0,0.0020,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,1,0.0016,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,2,0.0017,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,3,0.0038,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,5,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,6,0.0039,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,7,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,8,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,9,0.0019,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,10,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,11,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,13,0.0079,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,14,0.0056,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,15,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,16,0.0030,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,17,0.0030,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,18,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,19,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,20,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,21,0.0020,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,22,0.0019,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-05,23,0.0018,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,0,0.0016,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,1,0.0024,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,2,0.0021,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,3,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,5,0.0088,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,6,0.0107,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,7,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,8,0.0042,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,9,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,10,0.0028,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,11,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,12,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,13,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,14,0.0020,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,15,0.0030,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,16,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,17,0.0059,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,18,0.0180,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,19,0.0311,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,20,0.0327,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,21,0.0214,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,22,0.0181,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-06,23,0.0167,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,0,0.0164,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,1,0.0178,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,2,0.0071,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,3,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,5,0.0228,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,6,0.0223,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,7,0.0095,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,8,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,9,0.0068,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,10,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,12,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,13,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,14,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,15,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,16,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,17,0.0095,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,18,0.0280,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,19,0.0310,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,20,0.0409,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,21,0.0402,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,22,0.0388,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-07,23,0.0283,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,0,0.0114,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,1,0.0085,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,2,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,3,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,5,0.0117,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,6,0.0162,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,7,0.0173,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,8,0.0076,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,9,0.0070,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,10,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,11,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,12,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,13,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,14,0.0024,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,15,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,16,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,17,0.0135,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,18,0.0172,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,19,0.0232,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,20,0.0307,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,21,0.0181,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,22,0.0110,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-08,23,0.0141,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,0,0.0057,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,1,0.0075,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,2,0.0078,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,3,0.0145,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,5,0.0236,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,6,0.0312,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,7,0.0471,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,8,0.0321,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,9,0.0065,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,10,0.0053,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,11,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,12,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,13,0.0044,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,14,0.0056,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,15,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,16,0.0052,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,17,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,18,0.0135,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,19,0.0101,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,20,0.0127,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,21,0.0135,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,22,0.0168,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-09,23,0.0178,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,0,0.0183,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,1,0.0163,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,2,0.0076,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,3,0.0084,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,5,0.0222,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,6,0.0206,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,7,0.0142,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,8,0.0154,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,9,0.0149,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,10,0.0090,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,11,0.0055,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,12,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,13,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,14,0.0034,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,15,0.0047,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,16,0.0054,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,17,0.0142,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,18,0.0204,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,19,0.0309,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,20,0.0303,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,21,0.0262,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,22,0.0253,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-10,23,0.0218,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,0,0.0217,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,1,0.0194,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,2,0.0129,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,3,0.0075,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,5,0.0156,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,6,0.0165,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,7,0.0100,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,8,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,9,0.0064,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,10,0.0048,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,11,0.0034,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,12,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,13,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,14,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,15,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,16,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,17,0.0074,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,18,0.0168,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,19,0.0329,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,20,0.0247,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,21,0.0119,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,22,0.0147,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-11,23,0.0145,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,0,0.0115,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,1,0.0118,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,2,0.0094,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,3,0.0080,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,5,0.0109,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,6,0.0098,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,7,0.0120,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,8,0.0188,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,9,0.0256,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,10,0.0366,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,11,0.0230,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,12,0.0223,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,13,0.0137,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,14,0.0136,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,15,0.0109,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,16,0.0089,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,17,0.0142,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,18,0.0163,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,19,0.0222,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,20,0.0227,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,21,0.0252,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,22,0.0211,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-12,23,0.0128,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,0,0.0093,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,1,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,2,0.0052,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,3,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,5,0.0122,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,6,0.0142,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,7,0.0203,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,8,0.0171,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,9,0.0133,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,10,0.0103,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,11,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,12,0.0065,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,13,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,14,0.0061,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,15,0.0056,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,16,0.0080,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,17,0.0206,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,18,0.0246,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,19,0.0223,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,20,0.0199,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,21,0.0164,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,22,0.0159,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-13,23,0.0109,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,0,0.0094,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,1,0.0045,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,2,0.0054,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,3,0.0057,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,5,0.0201,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,6,0.0213,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,7,0.0183,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,8,0.0106,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,9,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,10,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,11,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,12,0.0045,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,13,0.0071,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,14,0.0071,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,15,0.0067,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,16,0.0094,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,17,0.0147,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,18,0.0152,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,19,0.0107,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,20,0.0076,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,21,0.0096,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,22,0.0080,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-14,23,0.0053,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,0,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,1,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,2,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,3,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,5,0.0065,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,6,0.0087,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,7,0.0082,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,8,0.0082,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,9,0.0083,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,10,0.0044,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,11,0.0038,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,12,0.0039,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,13,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,14,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,15,0.0065,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,16,0.0074,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,17,0.0105,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,18,0.0102,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,19,0.0051,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,20,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,21,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,22,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-15,23,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,0,0.0034,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,1,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,2,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,3,0.0057,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,5,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,6,0.0087,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,7,0.0083,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,8,0.0058,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-10-16,9,0.0049,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
