site,date,start_hour,value,variable,units,quality,prelim,name 
3135,2021-05-02,21,0.1456,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-02,22,0.1412,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-02,23,0.1552,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,0,0.1426,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,1,0.1397,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,2,0.1842,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,3,0.2363,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,5,0.2545,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,6,0.2401,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,7,0.1752,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,8,0.1681,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,9,0.1481,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,10,0.1360,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,11,0.1454,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,12,0.1406,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,13,0.1402,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,14,0.1406,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,15,0.1487,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,16,0.2152,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,17,0.1953,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,18,0.2071,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,19,0.1988,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,20,0.2035,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,21,0.2975,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,22,0.2453,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-03,23,0.2186,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,0,0.1421,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,1,0.1531,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,2,0.3283,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,3,0.3315,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,5,0.5651,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,6,0.6430,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,7,0.4405,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,8,0.2390,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,9,0.2190,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,10,0.2568,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,11,0.3393,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,12,0.4798,CO,Parts Per Million ( ppm ),1,y,Calexico-Ethel Street 
3135,2021-05-04,13,0.3807,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,14,0.4358,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,16,0.2029,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,17,0.1902,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,18,0.1999,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,19,0.2066,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,20,0.1827,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,21,0.1966,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,22,0.3692,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-04,23,0.2811,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,0,0.2378,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,1,0.1759,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,2,0.1534,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,3,0.1532,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,5,0.3168,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,6,0.3051,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,7,0.2884,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,8,0.3435,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,9,0.3468,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,10,0.3052,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,11,0.2382,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,12,0.1518,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,13,0.1405,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,14,0.1322,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,15,0.1222,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,16,0.1340,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,17,0.1454,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,18,0.2400,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,19,0.2698,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,20,0.3324,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,21,0.5206,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,22,0.5499,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-05,23,0.3836,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,0,0.2808,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,1,0.2073,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,2,0.2862,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,3,0.1992,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,5,0.2332,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,6,0.2950,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,7,0.3384,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,8,0.3025,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,9,0.2790,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,10,0.1956,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,11,0.1644,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,12,0.1457,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,13,0.1433,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,14,0.1312,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,15,0.1214,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,16,0.1281,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,17,0.1468,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,18,0.1725,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,19,0.1838,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,20,0.1956,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,21,0.1998,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,22,0.2262,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-06,23,0.1829,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,0,0.2607,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,1,0.1805,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,2,0.1991,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,3,0.1613,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,5,0.2903,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,6,0.4144,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,7,0.3309,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,8,0.2602,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,9,0.2422,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,10,0.2171,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,11,0.2062,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,12,0.2014,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,13,0.2311,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,14,0.1513,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,15,0.1479,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,16,0.1617,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,17,0.1545,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,18,0.1922,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,19,0.1558,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,20,0.1933,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,21,0.1689,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,22,0.1336,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-07,23,0.1406,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,0,0.2791,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,1,0.4021,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,2,0.2669,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,3,0.2647,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,5,0.2444,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,6,0.3128,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,7,0.4469,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,8,0.1935,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,9,0.1678,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,10,0.1552,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,11,0.1449,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,12,0.1441,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,13,0.1478,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,14,0.1292,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,15,0.1451,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,16,0.1655,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,17,0.1428,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,18,0.1936,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,19,0.3063,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,20,0.4182,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,21,0.3133,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,22,0.3373,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-08,23,0.2620,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,0,0.1769,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,1,0.1475,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,2,0.1953,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,3,0.1789,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,5,0.2164,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,6,0.1834,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,7,0.1962,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,8,0.2023,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,9,0.2097,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,10,0.2039,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,11,0.1828,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,12,0.1513,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,13,0.1359,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,14,0.1295,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,15,0.1217,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,16,0.1233,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,17,0.1366,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,18,0.1531,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,19,0.1607,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,20,0.2629,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,21,0.2120,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,22,0.2188,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-09,23,0.1523,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,0,0.1289,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,1,0.1324,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,2,0.1343,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,3,0.2302,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,5,0.2491,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,6,0.3211,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,7,0.3477,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,8,0.2302,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,9,0.2323,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,10,0.1847,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,11,0.2141,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,12,0.1744,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,13,0.1376,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,14,0.1465,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,15,0.1522,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,16,0.1566,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,17,0.1475,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,18,0.1442,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,19,0.1563,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,20,0.1797,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,21,0.2070,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,22,0.1644,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-10,23,0.1689,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,0,0.1600,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,1,0.1480,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,2,0.1562,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,3,0.1735,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,5,0.2315,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,6,0.4395,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,7,0.3535,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,8,0.3628,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,9,0.2790,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,10,0.2221,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,11,0.2053,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,12,0.1780,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,13,0.2310,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,14,0.2065,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,15,0.1682,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,16,0.1790,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,17,0.1458,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,18,0.1944,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,19,0.3106,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,20,0.2848,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,21,0.3873,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,22,0.3180,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-11,23,0.3893,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,0,0.2970,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,1,0.1635,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,2,0.2062,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,3,0.1734,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,5,0.3475,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,6,0.4628,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,7,0.4288,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,8,0.3612,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,9,0.2570,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,10,0.2216,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,11,0.1673,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,12,0.1576,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,13,0.1405,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,14,0.1288,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,15,0.1175,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,16,0.1327,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,17,0.1466,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,18,0.2189,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,19,0.2492,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,20,0.2688,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,21,0.3243,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,22,0.3944,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-12,23,0.2820,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,0,0.1867,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,1,0.1554,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,2,0.1823,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,3,0.1656,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,5,0.2553,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,6,0.3201,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,7,0.2901,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,8,0.2728,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,9,0.2775,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,10,0.2344,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,11,0.2126,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,12,0.1790,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,13,0.1812,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,14,0.1895,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,15,0.1843,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,16,0.2118,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,17,0.2399,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,18,0.2392,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,19,0.2588,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,20,0.2250,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,21,0.1801,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,22,0.1452,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-13,23,0.1231,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,0,0.1187,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,1,0.1228,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,2,0.3395,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,3,0.2355,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,5,0.4741,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,6,0.5329,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,7,0.4771,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,8,0.2921,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,9,0.1763,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,10,0.2202,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,11,0.1911,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,12,0.1562,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,13,0.1699,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,14,0.1962,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,15,0.1776,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,16,0.2182,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,17,0.1972,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,18,0.1845,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
3135,2021-05-14,19,0.2171,CO,Parts Per Million ( ppm ),0,y,Calexico-Ethel Street 
